Name,Price,Comments_Volume,Sentiment_Index,Date,Timestamp,Timedelta,Date_Dashed,Date_Dotted
Wüsthof Gourmet Carving Knife Set - w/Storage Box,79.95,4,0.28,20180610,1528588800,20180541,2018-06-10,
Wusthof Classic 8-Inch Chef's Knife,123.48,530,0.22,20180611,1528675200,20180542,2018-06-11,
"Wüsthof - Three Piece Cook’s Set - 3 1/2"" Paring Knife, 6"" Utility Knife, and 8"" Cook’s Knife (9608)",184.71,231,0.20,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet 18 Piece Acacia Knife Cutlery Block Set 9718-6,199.95,66,0.17,20180611,1528675200,20180542,2018-06-11,
"Wusthof 4183-7 Wusthof Classic 7-Inch Santoku Knife, Hollow Edge",109.00,440,0.18,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet 18 Piece Cherry Block Knife Cutlery Set 9718-2,249.95,28,0.19,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 7-piece Slim Knife Block Set (Acacia),349.95,121,0.22,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic Ikon 8-Inch Cook's Knife, Black",124.95,327,0.13,20180611,1528675200,20180542,2018-06-11,
WUSTHOF Gourmet Seven Piece Starter Block Set,119.95,145,0.24,20180611,1528675200,20180542,2018-06-11,
Wusthof Pro 5 Piece High Carbon Stainless Steel Starter Knife Set,79.95,58,0.17,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic Chef's 2 Piece Starter Knife Set,139.95,60,0.17,20180611,1528675200,20180542,2018-06-11,
"Wusthof Ten Piece Block Set Gourmet, Black",199.95,13,0.25,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 6-Inch Chef's Knife,59.95,221,0.25,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic Chef's Knife: 6""",59.95,67,0.33,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic Ikon 7-Inch Santoku, Hollow Edge, Black",119.00,218,0.19,20180611,1528675200,20180542,2018-06-11,
"Wusthof Pro Cook's Knife, 8-Inch",24.95,200,0.24,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic Ikon Creme 7-piece Walnut Knife Block Set,379.95,40,0.29,20180611,1528675200,20180542,2018-06-11,
Wusthof 7-Piece Professional Knife Set,139.95,28,0.44,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic Ikon 7-Piece Walnut Block Knife Set, Black",369.95,46,0.23,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet 2-Piece Starter Knife Set,69.95,35,0.24,20180611,1528675200,20180542,2018-06-11,
Wusthof Stainless Steel 4 Piece BBQ Set,74.62,6,0.34,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic Ikon Chef's Set, 3 piece",259.95,8,0.42,20180611,1528675200,20180542,2018-06-11,
Wusthof 3-stage PEtec Electric Knife Sharpener (Black & Stainless Steel),149.95,43,0.11,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 7-Piece Block Set,329.95,16,0.19,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet Steel 8 Inch Plating Tweezers,15.99,3,0.82,20180611,1528675200,20180542,2018-06-11,
"Wusthof 8347 Classic Ikon 7 piece Knife Block Set, Black",359.95,30,0.16,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet 6-Piece Steak-Knife Set,109.95,173,0.13,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet 18 Piece Knife Block Set in Beech,199.95,71,0.13,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 6-Inch Flexible Boning Knife,119.95,75,0.27,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic 5"" Hollow Edge Nakiri Knife / Vegetable Cleaver",109.72,35,0.47,20180611,1528675200,20180542,2018-06-11,
"Wüsthof - Two Piece Chef Set- 3 1/2"" Paring Knife and 6"" Cook's Knife",114.95,139,0.24,20180611,1528675200,20180542,2018-06-11,
Ikon Knife Sharpener,39.95,100,0.25,20180611,1528675200,20180542,2018-06-11,
Wusthof Grand Prix II Black 9 Piece Chef's Roll Kit,279.95,35,0.19,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 9-piece Acacia Knife Block Set,479.95,29,0.26,20180611,1528675200,20180542,2018-06-11,
"Wüsthof Classic Steak Knife Set, 4-Piece",221.95,104,0.21,20180611,1528675200,20180542,2018-06-11,
Wusthof 7372/8Cordura 8-Pocket Knife Carrying Roll,29.95,79,0.20,20180611,1528675200,20180542,2018-06-11,
Wusthof Stainless Steel 5 Piece Kitchen Tool Set,74.61,3,0.33,20180611,1528675200,20180542,2018-06-11,
"Wusthof Stainless Steel Moustache Scissors, 4.5 Inch",29.95,5,0.31,20180611,1528675200,20180542,2018-06-11,
Wusthof Grand Prix II 9 Inch Fillet Knife with Leather Sheath,79.95,7,0.45,20180611,1528675200,20180542,2018-06-11,
"7"" Gourmet Offset Handle Deli Knife 4121",59.99,4,0.66,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic Ikon 4-Piece Steak Set, Black",296.84,28,0.23,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 7-1/2-Inch Heavy Cleaver,129.95,23,0.26,20180611,1528675200,20180542,2018-06-11,
Wusthof Limited Edition 200th Anniversary Carbon Steel 9-inch Chef's Knife,149.95,11,0.53,20180611,1528675200,20180542,2018-06-11,
Wusthof Grand Prix II 7-Piece Cutlery Set,229.95,25,0.24,20180611,1528675200,20180542,2018-06-11,
Wüsthof Classic Paring Knife Classic,49.95,172,0.21,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic Ikon 7"" Hollow Edge Nakiri Knife",169.95,9,0.18,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 2-Piece Hollow-Ground Carving Set,159.66,92,0.28,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet 4-Piece Steak Knife Set,59.95,232,0.24,20180611,1528675200,20180542,2018-06-11,
"Wüsthof - Two Piece Starter Set - 3.5"" Pairing Knife and 8"" Cooks Knife (9755)",155.50,105,0.25,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 9-Piece Cutlery Set with Storage Block,387.89,5,0.41,20180611,1528675200,20180542,2018-06-11,
Wusthof 5pc Stainless Steel BBQ Set,99.95,1,0.50,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic Ikon 2 Piece Mini Asian Knife Set,139.95,3,0.24,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic Knives Cutlery Set with Storage Block, 12 Piece",599.00,34,0.18,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic 4110 Serrated Utility Knife (Sausage knife) 14 cm 5""",59.95,159,0.23,20180611,1528675200,20180542,2018-06-11,
Wüsthof - 2 Stage Hand-Held Sharpener (2922),19.95,786,0.17,20180611,1528675200,20180542,2018-06-11,
"Wusthof Unisex Gourmet 8"" Vegetable Knife Black",69.95,96,0.28,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 8-Inch Hollow Edge Wunder Knife,79.95,30,0.30,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic Ikon two piece starter set,179.94,32,0.29,20180611,1528675200,20180542,2018-06-11,
Wusthof Chef's Backpack with Knife Insert,99.95,25,0.34,20180611,1528675200,20180542,2018-06-11,
Wusthof Grand Prix II 7-Piece Cutlery Set,229.95,25,0.24,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 4-1/2-Inch Utility Knife,49.95,136,0.18,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic Tomato Knife 4109-7,59.95,22,0.21,20180611,1528675200,20180542,2018-06-11,
Wusthof 6 Inch Personal Care Barber's Scissors,29.95,20,0.25,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 6-Piece Chef Knife Set,429.90,45,0.15,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 10-Inch Bread Knife,95.00,141,0.20,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet 7 Piece Barbecue Set with Blade Guard 8906-1,299.95,5,0.38,20180611,1528675200,20180542,2018-06-11,
"Wusthof 9291 Chef's Knife Set, Silver",99.95,7,0.22,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic High Carbon Steel Knife Paring Knife, 3.5 Inch",49.95,50,0.34,20180611,1528675200,20180542,2018-06-11,
"Wusthof Gourmet Offset Slotted Spatula, 6-1/2-Inch",49.95,150,0.25,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic Ikon 7-Inch Fillet With Sheath, Black",159.95,40,0.16,20180611,1528675200,20180542,2018-06-11,
Wusthof Stainless Steel 3.5 Inch Cuticle Scissors,29.95,4,0.46,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic Ikon 12-Piece Block Set,599.95,4,0.60,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic Ikon 12-Piece Block Set,599.95,4,0.60,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet 12 Piece Block Set 9312,178.99,153,0.11,20180611,1528675200,20180542,2018-06-11,
Wusthof Culinar 7-piece Black Slim Knife Block Set,399.95,26,0.29,20180611,1528675200,20180542,2018-06-11,
"Wusthof 17 Slot Storage Block, Walnut",49.95,125,0.28,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic Ikon Creme 10-piece Acacia Knife Block Set,599.95,6,0.20,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic Ikon 3-1/2-Inch Paring Knife,57.14,82,0.19,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic 3pc Paring Knife Set - Extra Wide, Standard & Serrated",139.95,16,0.38,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic Ikon 26-piece Ultimate Knife Block Set (Acacia Block),"2,299.95",8,0.16,20180611,1528675200,20180542,2018-06-11,
Wüsthof - Wide In-Drawer 14 Slot Storage Tray (8008),49.95,328,0.19,20180611,1528675200,20180542,2018-06-11,
Wusthof 4686-7/18 Classic 7-inch New Forged Chinese Cleaver,189.95,12,0.21,20180611,1528675200,20180542,2018-06-11,
"Wüsthof - 10"" Knife Sharpening Steel with Loop",25.02,362,0.17,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 10 Inch Double-Serrated Bread Knife,129.95,6,0.27,20180611,1528675200,20180542,2018-06-11,
Wusthof Precision Edge 4 Stage Knife Sharpener,29.95,367,0.18,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet 4-1/2-Inch Utility Knife,24.93,91,0.29,20180611,1528675200,20180542,2018-06-11,
Wusthof Black 2-Stage Pocket Knife Sharpener,7.95,74,0.19,20180611,1528675200,20180542,2018-06-11,
Wusthof Epicure 6” Chef’s Knife 3982-7/16,99.95,3,0.39,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 6-Piece Steak Knife Set,299.00,78,0.13,20180611,1528675200,20180542,2018-06-11,
"Wusthof 8"" Santoku Hollow Edge Classic, Black",119.95,22,0.27,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet 7 Piece Jumbo Studio Black Knife Block Set 8940-4,179.95,9,0.24,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic Knife Block Set with Gourmet Steak Knives, 14 piece",479.95,13,0.29,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 9 Piece In Drawer Knife Set 8677,399.95,1,0.00,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic Ikon Hollow Edge Carving Set with Walnut Case,239.99,7,0.49,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 10-Inch Super Slicer,96.95,23,0.09,20180611,1528675200,20180542,2018-06-11,
Wusthof Pro 6 Inch Utility Knife,29.95,3,0.40,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic Ikon Creme 6-piece Steak Knife Set with Walnut Case,399.95,6,0.45,20180611,1528675200,20180542,2018-06-11,
"Wüsthof Classic Cleaver - 6""",95.00,45,0.19,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic Ikon 5-Inch Boning Knife, Black",119.50,22,0.33,20180611,1528675200,20180542,2018-06-11,
Wüsthof - 17-Slot Acacia Knife Block,49.95,162,0.23,20180611,1528675200,20180542,2018-06-11,
Wüsthof Epicure 8 Inch Chef's Knife,179.00,9,0.50,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic Serrated Deli Breakfast Knife, 8 inch",69.95,21,0.38,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet 7-inch Hollow Edge Santoku Knife,49.95,21,0.38,20180611,1528675200,20180542,2018-06-11,
"Wusthof Gourmet Offset Slotted Spatula, 6-1/2-Inch",49.95,150,0.25,20180611,1528675200,20180542,2018-06-11,
Wusthof Silverpoint II 3-Piece Paring Knife Set,39.50,70,0.21,20180611,1528675200,20180542,2018-06-11,
Dalstrong Knife Set Block - Gladiator Series Colossal Knife Set - German HC Steel - 18 Pc - Walnut Stand,399.77,59,0.24,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic Ikon  8-Inch Bread Knife, Black",139.90,37,0.26,20180611,1528675200,20180542,2018-06-11,
Wusthof 5558-1 Come-Apart Kitchen Shears,19.95,702,0.08,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet 14” Hollow Edge Brisket Slicing Knife 4519-1/36-100,129.95,34,0.31,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic Ikon 14-piece Walnut Knife Block Set,999.95,9,0.19,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic 7-Inch Nakiri Knife with Hollow Edge, 4193/17",138.05,188,0.24,20180611,1528675200,20180542,2018-06-11,
Wusthof Ikon 8-Inch Cook's Knife with Blackwood Handle,219.95,18,0.41,20180611,1528675200,20180542,2018-06-11,
"Wusthof PEtec Electric Sharpener, Gray",179.95,137,0.12,20180611,1528675200,20180542,2018-06-11,
"Wusthof 9 Inch Double Serrated Bread Knife Classic, Black",119.82,67,0.22,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic Deba Knife, 7"" (7-Inch (17cm) Deba)",79.95,6,0.45,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet Black 18 Piece Promo Knife and Block Set,249.95,15,0.47,20180611,1528675200,20180542,2018-06-11,
"Wusthof 4483 10-Inch Diamond Sharpening Steel, Wide",79.95,93,0.31,20180611,1528675200,20180542,2018-06-11,
Wusthof - Classic 2.75 Inch Peeling Knife,63.25,86,0.29,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet 5-Piece Studio Knife Set,129.94,88,0.13,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet 7 Piece Jumbo Studio Natural Knife Block Set 8940,179.95,7,0.47,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet 7 Piece Jumbo Studio Bamboo Knife Block Set 8940-1,179.95,8,0.15,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic Ikon 10-Inch Super Slicer, Black",119.00,12,0.27,20180611,1528675200,20180542,2018-06-11,
Wusthof 2-Piece Mincing Knife and Cutting Board Set,39.95,105,0.13,20180611,1528675200,20180542,2018-06-11,
Wusthof In-Drawer 7-Slot Knife Storage Tray,29.95,205,0.22,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet 2-Piece Cutlery Utility Set,19.95,111,0.23,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 9-Inch Carving Knife,99.95,12,0.19,20180611,1528675200,20180542,2018-06-11,
Tri-Stone Sharpener,49.95,84,0.21,20180611,1528675200,20180542,2018-06-11,
"Wusthof 16pc 4.5"" Stainless Steel Steak Knife & Fork Set",54.95,4,0.58,20180611,1528675200,20180542,2018-06-11,
"Wusthof-Trident 4862-7/20 Pro Series 8"" Chef Knife",29.95,14,0.61,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 5.5-inch Sandwich Knife,59.95,54,0.17,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 8-Inch Offset Deli Knife,78.20,32,0.32,20180611,1528675200,20180542,2018-06-11,
Wusthof Knife Block 9-slot Acacia,34.95,25,0.37,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic Ikon 22-Piece Block Knife Set,"1,799.95",14,0.12,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 3 Piece Cheese Knife Set with Bamboo Box 2103,249.95,8,0.34,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet 7-Piece Steak-Knife Set with Wooden Block,94.95,43,0.23,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic Etched 3.75” Cheese Knife 3103-7,94.00,1,0.39,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 8-Inch Wide Cook's Knife,149.95,22,0.12,20180611,1528675200,20180542,2018-06-11,
J.A. Henckels International Forged Premio 19-piece Knife Set with Cherry Block,229.95,89,0.21,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet Bread Knife - 9 in,63.20,36,0.43,20180611,1528675200,20180542,2018-06-11,
Wüsthof Gourmet 14-Piece Deluxe Knife Block Set,259.95,136,0.13,20180611,1528675200,20180542,2018-06-11,
Wusthof Culinar 7-piece Walnut Knife Block Set,399.95,11,0.33,20180611,1528675200,20180542,2018-06-11,
Wusthof Ikon Blackwood Steak Knife Set 4-piece,399.95,2,0.55,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 10-Inch Hollow Edge Carving Knife,149.95,23,0.17,20180611,1528675200,20180542,2018-06-11,
Wusthof 6 Inch Gourmet Chef's Knife,39.95,120,0.24,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 6” Curved Boning Knife 4610-7/16,109.95,12,0.31,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic Ikon 5-Inch Serrated Utility Knife, Black",88.00,32,0.25,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet 8-Inch Serrated Bread Knife,49.95,53,0.25,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic 2 Piece 5"" Nakiri and 4.5"" Asian Utility Knife Set 8507",99.95,1,0.42,20180611,1528675200,20180542,2018-06-11,
"Wusthof 4163-7/23 Bread Knife, 9"", Silver",159.89,1,0.06,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet 5-Inch Serrated Utility Knife,36.95,42,0.30,20180611,1528675200,20180542,2018-06-11,
"Wusthof Gourmet 4 1/2"" Turner",118.62,5,0.27,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 8-1/4-Inch Heavy Cleaver,159.95,4,0.06,20180611,1528675200,20180542,2018-06-11,
Wusthof Stainless Steel 4 Inch Nose Scissors,29.95,9,0.19,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet 4-Piece Steak-Knife Set,59.95,14,0.52,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic Ikon 8-Piece Walnut Block Knife Set, Black",499.95,9,0.24,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic Ikon Two-Piece Carving Set, Black",229.95,1,0.16,20180611,1528675200,20180542,2018-06-11,
"Wusthof Pro Wide Bread Knife, 10-Inch",32.95,16,0.27,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 7-Inch Fillet Knife With Sheath,139.95,49,0.21,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet 7 Piece Jumbo Studio Cherry Knife Block Set 8940-2,179.95,6,0.28,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet 3-Piece Paring Knife Set,39.95,244,0.07,20180611,1528675200,20180542,2018-06-11,
Wusthof Grand Prix II 10-Piece Knife Set with Storage Block,399.95,5,0.19,20180611,1528675200,20180542,2018-06-11,
Wusthof Culinar Chefs Knife 8-in. 4589/20,119.95,13,0.29,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 6” Curved Boning Knife 4610-7/16,109.95,12,0.31,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet 4 1/2-inch Serrated Tomato Knife,32.90,25,0.16,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet 5-1/2-Inch Tomato Knife,34.95,77,0.18,20180611,1528675200,20180542,2018-06-11,
Wusthof 2 Piece Classic Paring/Shear Set,54.95,16,0.31,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 5-Piece Studio Knife Set,229.95,84,0.19,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet 18 Piece Walnut Block Knife Cutlery Set 9718-3,249.95,10,0.36,20180611,1528675200,20180542,2018-06-11,
"Wusthof Pro Wavy Utility Knife, 6-Inch",29.95,10,0.51,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 3 Piece Starter Knife Set 9608-4,219.90,17,0.19,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic Hollow Edge Nakiri Knife, 7 Inch",139.95,20,0.25,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet High Carbon Stainless Steel 7 Piece Traveler Knife Set,139.95,11,0.52,20180611,1528675200,20180542,2018-06-11,
Wusthof Culinar 4-piece Steak Knife Set with Walnut Case,219.95,3,0.10,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic Ikon 8-inch Hollow Edge Wunder Knife (Black),99.95,23,0.23,20180611,1528675200,20180542,2018-06-11,
Wusthof 4506-7/16 Classic Ikon 6-inch Utility Knife,119.95,17,0.50,20180611,1528675200,20180542,2018-06-11,
Wusthof  Grand Prix II 8-Inch Cook's Knife,119.90,88,0.26,20180611,1528675200,20180542,2018-06-11,
Wusthof Pro 10 Inch Butcher Knife,44.95,5,0.27,20180611,1528675200,20180542,2018-06-11,
"Wusthof Gourmet 8"" Turner",79.95,1,0.17,20180611,1528675200,20180542,2018-06-11,
Wusthof 8 PC Gourmet Steak Knife Set,119.95,7,0.59,20180611,1528675200,20180542,2018-06-11,
Wusthof Ikon 9-Inch Cook's Knife with Blackwood Handle,249.95,16,0.11,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic Ikon 4-1/2-Inch Utility Knife, Black",69.95,20,0.40,20180611,1528675200,20180542,2018-06-11,
Wusthof Grand Prix II 3-Piece Chef's Knife Set,199.95,22,0.24,20180611,1528675200,20180542,2018-06-11,
"Wusthof 2 Pc Mini Asian Set, Black",99.95,1,0.49,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet 7-Inch Hollow-Cut Santoku Knife,49.95,52,0.32,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet 7-Inch Hollow-Cut Santoku Knife,49.95,52,0.32,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic Bread Knife,129.95,21,0.29,20180611,1528675200,20180542,2018-06-11,
Wusthof Silverpoint II 3-Inch Santoku Paring Knife,15.99,13,0.21,20180611,1528675200,20180542,2018-06-11,
Wusthof Grand Prix Kitchen Shears,49.95,34,0.17,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 3 Piece Essential Knife Set,109.95,2,0.17,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 8 Piece Deluxe High Carbon Steel Knife and Acacia Wood Block Set,449.95,4,0.58,20180611,1528675200,20180542,2018-06-11,
"Wusthof - Gourmet 3"" Spear Point Paring Knife",13.95,205,0.18,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 3-Inch Serrated Paring Knife,64.93,22,0.42,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 5 Inch Serrated Slicing Knife,79.95,4,0.47,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic Ikon 5-Inch Tomato Knife, Black",89.95,32,0.23,20180611,1528675200,20180542,2018-06-11,
Wusthof Stainless Steel Satin Finish 3.5 Inch Slanted Tweezers,18.95,4,0.45,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic Ikon 8-Inch Hollow Ground Cooks Knife, Black",169.99,19,0.42,20180611,1528675200,20180542,2018-06-11,
Zwilling J.A. Henckels Twin Signature 7-Piece Knife Set with Block,119.99,122,0.12,20180611,1528675200,20180542,2018-06-11,
"Classic 3.5"" Serrated Paring Knife",64.95,82,0.24,20180611,1528675200,20180542,2018-06-11,
"Wusthof Pro Hollow Ground Roast Beef Slicer, 11-Inch",39.95,12,0.32,20180611,1528675200,20180542,2018-06-11,
Wusthof Ikon 9-inch Cook's Knife Blackwood,249.95,1,0.22,20180611,1528675200,20180542,2018-06-11,
Wusthof Ikon 6-Inch Utility Knife with Blackwood Handle,149.95,2,0.20,20180611,1528675200,20180542,2018-06-11,
Wusthof Ikon 5-Inch Boning Knife with Blackwood Handle,159.95,3,0.46,20180611,1528675200,20180542,2018-06-11,
Wusthof Epicure 9” Slicing Knife 3922-7/23,169.95,1,0.40,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic  Limited Edition 200th Anniversary 2 Piece Carbon Steel Knife Set  1814-200,199.95,14,0.06,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 10-Inch Wide Cook's Knife,229.95,25,0.22,20180611,1528675200,20180542,2018-06-11,
Wusthof Ikon 6-Inch Cook's Knife with Blackwood Handle 4996/16,179.95,8,0.31,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet 8pc In-Drawer Knife Block / Tray Set with 2-Stage Sharpener,176.62,2,0.75,20180611,1528675200,20180542,2018-06-11,
Wusthof Grand Prix II 7-Inch Hollow Ground Santoku Knife,79.95,79,0.16,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic 2pc Hollow Edge Asian Knife Set - 7"" Nakiri & 5"" Santoku",189.95,1,0.21,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet 4-piece Cheese Set,114.95,2,0.63,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet 7-Inch Fish Fillet Knife with Leather Sheath,69.95,50,0.18,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 2-3/4-Inch Trimming Knife,59.00,26,0.31,20180611,1528675200,20180542,2018-06-11,
"Wusthof 5"" Santoku, Hollow Edge Gourmet, Black",49.95,40,0.34,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic Ikon 2-Piece Asian Cook's Set, Black",199.50,8,0.27,20180611,1528675200,20180542,2018-06-11,
Wusthof Acacia 13-Slot Knife Block,39.95,2,0.50,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic - 6"" Cleaver",99.95,2,0.90,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic Ikon Cook's Knife - 4596 / 26 Cm (10"") Black",219.95,1,0.42,20180611,1528675200,20180542,2018-06-11,
"Wusthof Classic Ikon 3-Inch Straight Paring Knife, Black",88.00,4,0.57,20180611,1528675200,20180542,2018-06-11,
Wusthof-Trident Cutlery 2705 5 Piece Pro Starter Knife Set,79.95,1,0.00,20180611,1528675200,20180542,2018-06-11,
Wusthof 4585-7/16 Grand Prix II 6-inch Cooks Knife,89.95,2,0.14,20180611,1528675200,20180542,2018-06-11,
Wusthof 25 Slot Storage Block,79.95,202,0.16,20180611,1528675200,20180542,2018-06-11,
Wusthof Gourmet 4.5” Steak Knife 4050-7,19.00,4,0.45,20180611,1528675200,20180542,2018-06-11,
Wusthof Ikon Blackwood 5 Piece Studio Knife Block Set,329.95,5,0.43,20180611,1528675200,20180542,2018-06-11,
Wusthof Classic 8-Piece Knife Set with Block,399.95,74,0.27,20180611,1528675200,20180542,2018-06-11,
Wusthof Le Cordon Bleu 8 inch Hollow Ground Cooks Chef Knife,119.95,8,0.16,20180611,1528675200,20180542,2018-06-11,
"Wusthof Stainless Steel 10 Piece Steak and Carving Set with Presentation Chest, Silver",89.95,50,0.25,20180611,1528675200,20180542,2018-06-11,
"Wusthof Stainless Steel 10 Piece Steak and Carving Set with Presentation Chest, Silver",89.95,50,0.25,20180611,1528675200,20180542,2018-06-11,
Wusthof Acacia 25 Slot Mega Knife Block,89.95,16,0.22,20180611,1528675200,20180542,2018-06-11,
Wusthof Grand Prix II 4-1/2-Inch Utility Knife,53.50,21,0.29,20180611,1528675200,20180542,2018-06-11,
"Wusthof 4455 10-Inch Sharpening Steel, Ceramic",49.95,41,0.13,20180611,1528675200,20180542,2018-06-11,
